id	run	cond	n_trials	n_responses	n_omissions	n_want	p_want_of_resp	task_ver	block_proc
058	1	HighLarge	6	6	0	6	1.0	A	A1
058	1	OfficeSmall	6	6	0	3	0.5	A	F1
058	1	LowLarge	6	6	0	2	0.33	A	C1
058	1	LowSmall	6	6	0	4	0.67	A	D1
058	1	OfficeLarge	6	6	0	5	0.83	A	E1
058	1	HighSmall	6	6	0	6	1.0	A	B1
058	4	LowLarge	6	6	0	5	0.83	A	C5
058	4	OfficeSmall	6	6	0	3	0.5	A	F5
058	4	HighSmall	6	6	0	6	1.0	A	B5
058	4	OfficeLarge	6	6	0	3	0.5	A	E5
058	4	HighLarge	6	6	0	6	1.0	A	A5
058	4	LowSmall	6	6	0	3	0.5	A	D5
058	3	OfficeSmall	6	6	0	4	0.67	A	F4
058	3	HighSmall	6	6	0	6	1.0	A	B4
058	3	LowLarge	6	6	0	6	1.0	A	C4
058	3	OfficeLarge	6	6	0	0	0.0	A	E4
058	3	LowSmall	6	6	0	6	1.0	A	D4
058	3	HighLarge	6	6	0	6	1.0	A	A4
058	2	LowSmall	6	6	0	3	0.5	A	D3
058	2	OfficeLarge	6	6	0	4	0.67	A	E3
058	2	HighSmall	6	6	0	6	1.0	A	B3
058	2	OfficeSmall	6	6	0	2	0.33	A	F3
058	2	HighLarge	6	6	0	6	1.0	A	A3
058	2	LowLarge	6	6	0	4	0.67	A	C3
058	5	HighSmall	6	6	0	6	1.0	A	B2
058	5	HighLarge	6	6	0	6	1.0	A	A2
058	5	OfficeLarge	6	6	0	3	0.5	A	E2
058	5	LowLarge	6	6	0	6	1.0	A	C2
058	5	LowSmall	6	6	0	4	0.67	A	D2
058	5	OfficeSmall	6	6	0	1	0.17	A	F2
103	1	HighLarge	6	5	1	3	0.6	A	A1
103	1	OfficeSmall	6	6	0	1	0.17	A	F1
103	1	LowLarge	6	6	0	3	0.5	A	C1
103	1	LowSmall	6	6	0	4	0.67	A	D1
103	1	OfficeLarge	6	6	0	2	0.33	A	E1
103	1	HighSmall	6	6	0	3	0.5	A	B1
103	4	LowLarge	6	4	2	4	1.0	A	C5
103	4	OfficeSmall	6	5	1	4	0.8	A	F5
103	4	HighSmall	6	4	2	4	1.0	A	B5
103	4	OfficeLarge	6	4	2	3	0.75	A	E5
103	4	HighLarge	6	5	1	4	0.8	A	A5
103	4	LowSmall	6	6	0	2	0.33	A	D5
103	3	OfficeSmall	6	5	1	1	0.2	A	F4
103	3	HighSmall	6	6	0	6	1.0	A	B4
103	3	LowLarge	6	5	1	4	0.8	A	C4
103	3	OfficeLarge	6	3	3	0	0.0	A	E4
103	3	LowSmall	6	6	0	3	0.5	A	D4
103	3	HighLarge	6	5	1	4	0.8	A	A4
103	2	LowSmall	6	5	1	1	0.2	A	D3
103	2	OfficeLarge	6	5	1	1	0.2	A	E3
103	2	HighSmall	6	5	1	2	0.4	A	B3
103	2	OfficeSmall	6	6	0	0	0.0	A	F3
103	2	HighLarge	6	6	0	6	1.0	A	A3
103	2	LowLarge	6	5	1	3	0.6	A	C3
103	5	HighSmall	6	5	1	2	0.4	A	B2
103	5	HighLarge	6	4	2	1	0.25	A	A2
103	5	OfficeLarge	6	6	0	0	0.0	A	E2
103	5	LowLarge	6	6	0	2	0.33	A	C2
103	5	LowSmall	6	5	1	2	0.4	A	D2
103	5	OfficeSmall	6	5	1	0	0.0	A	F2
077	2	LowSmall	6	5	1	5	1.0	A	D3
077	2	OfficeLarge	6	5	1	0	0.0	A	E3
077	2	HighSmall	6	6	0	6	1.0	A	B3
077	2	OfficeSmall	6	5	1	0	0.0	A	F3
077	2	HighLarge	6	2	4	2	1.0	A	A3
077	2	LowLarge	6	5	1	5	1.0	A	C3
077	1	HighLarge	6	6	0	5	0.83	A	A1
077	1	OfficeSmall	6	5	1	0	0.0	A	F1
077	1	LowLarge	6	5	1	5	1.0	A	C1
077	1	LowSmall	6	2	4	2	1.0	A	D1
077	1	OfficeLarge	6	4	2	0	0.0	A	E1
077	1	HighSmall	6	1	5	1	1.0	A	B1
009	1	HighLarge	6	6	0	0	0.0	A	A1
009	1	OfficeSmall	6	5	1	1	0.2	A	F1
009	1	LowLarge	6	6	0	0	0.0	A	C1
009	1	LowSmall	6	6	0	1	0.17	A	D1
009	1	OfficeLarge	6	6	0	2	0.33	A	E1
009	1	HighSmall	6	6	0	4	0.67	A	B1
009	5	HighSmall	6	6	0	0	0.0	A	B2
009	5	HighLarge	6	6	0	4	0.67	A	A2
009	5	OfficeLarge	6	6	0	3	0.5	A	E2
009	5	LowLarge	6	6	0	3	0.5	A	C2
009	5	LowSmall	6	6	0	3	0.5	A	D2
009	5	OfficeSmall	6	5	1	4	0.8	A	F2
009	2	LowSmall	6	6	0	0	0.0	A	D3
009	2	OfficeLarge	6	6	0	2	0.33	A	E3
009	2	HighSmall	6	6	0	4	0.67	A	B3
009	2	OfficeSmall	6	5	1	4	0.8	A	F3
009	2	HighLarge	6	6	0	6	1.0	A	A3
009	2	LowLarge	6	6	0	2	0.33	A	C3
009	3	OfficeSmall	6	6	0	1	0.17	A	F4
009	3	HighSmall	6	6	0	6	1.0	A	B4
009	3	LowLarge	6	6	0	2	0.33	A	C4
009	3	OfficeLarge	6	5	1	5	1.0	A	E4
009	3	LowSmall	6	6	0	1	0.17	A	D4
009	3	HighLarge	6	6	0	3	0.5	A	A4
009	4	LowLarge	6	6	0	3	0.5	A	C5
009	4	OfficeSmall	6	6	0	6	1.0	A	F5
009	4	HighSmall	6	6	0	4	0.67	A	B5
009	4	OfficeLarge	6	5	1	3	0.6	A	E5
009	4	HighLarge	6	5	1	4	0.8	A	A5
009	4	LowSmall	6	5	1	2	0.4	A	D5
133	2	LowLarge	6	6	0	4	0.67	B	C5
133	2	OfficeSmall	6	6	0	3	0.5	B	F5
133	2	HighSmall	6	6	0	5	0.83	B	B5
133	2	OfficeLarge	6	6	0	6	1.0	B	E5
133	2	HighLarge	6	6	0	6	1.0	B	A5
133	2	LowSmall	6	6	0	1	0.17	B	D5
133	5	HighLarge	6	6	0	2	0.33	B	A1
133	5	OfficeSmall	6	6	0	3	0.5	B	F1
133	5	LowLarge	6	6	0	0	0.0	B	C1
133	5	LowSmall	6	5	1	0	0.0	B	D1
133	5	OfficeLarge	6	6	0	0	0.0	B	E1
133	5	HighSmall	6	6	0	2	0.33	B	B1
133	4	LowSmall	6	6	0	0	0.0	B	D3
133	4	OfficeLarge	6	6	0	0	0.0	B	E3
133	4	HighSmall	6	6	0	3	0.5	B	B3
133	4	OfficeSmall	6	6	0	0	0.0	B	F3
133	4	HighLarge	6	6	0	3	0.5	B	A3
133	4	LowLarge	6	6	0	0	0.0	B	C3
133	3	OfficeSmall	6	6	0	0	0.0	B	F4
133	3	HighSmall	6	6	0	4	0.67	B	B4
133	3	LowLarge	6	6	0	1	0.17	B	C4
133	3	OfficeLarge	6	6	0	1	0.17	B	E4
133	3	LowSmall	6	6	0	2	0.33	B	D4
133	3	HighLarge	6	6	0	4	0.67	B	A4
133	1	HighSmall	6	5	1	2	0.4	B	B2
133	1	HighLarge	6	5	1	3	0.6	B	A2
133	1	OfficeLarge	6	6	0	2	0.33	B	E2
133	1	LowLarge	6	5	1	4	0.8	B	C2
133	1	LowSmall	6	6	0	4	0.67	B	D2
133	1	OfficeSmall	6	6	0	3	0.5	B	F2
001	3	OfficeSmall	6	6	0	6	1.0	A	F4
001	3	HighSmall	6	6	0	6	1.0	A	B4
001	3	LowLarge	6	5	1	0	0.0	A	C4
001	3	OfficeLarge	6	6	0	6	1.0	A	E4
001	3	LowSmall	6	6	0	1	0.17	A	D4
001	3	HighLarge	6	6	0	6	1.0	A	A4
001	4	LowLarge	6	6	0	1	0.17	A	C5
001	4	OfficeSmall	6	6	0	6	1.0	A	F5
001	4	HighSmall	6	6	0	6	1.0	A	B5
001	4	OfficeLarge	6	6	0	6	1.0	A	E5
001	4	HighLarge	6	6	0	5	0.83	A	A5
001	4	LowSmall	6	6	0	3	0.5	A	D5
001	5	HighSmall	6	6	0	4	0.67	A	B2
001	5	HighLarge	6	6	0	4	0.67	A	A2
001	5	OfficeLarge	6	6	0	6	1.0	A	E2
001	5	LowLarge	6	6	0	1	0.17	A	C2
001	5	LowSmall	6	6	0	1	0.17	A	D2
001	5	OfficeSmall	6	6	0	6	1.0	A	F2
001	2	LowSmall	6	6	0	0	0.0	A	D3
001	2	OfficeLarge	6	6	0	5	0.83	A	E3
001	2	HighSmall	6	6	0	2	0.33	A	B3
001	2	OfficeSmall	6	5	1	5	1.0	A	F3
001	2	HighLarge	6	6	0	6	1.0	A	A3
001	2	LowLarge	6	6	0	2	0.33	A	C3
001	1	HighLarge	6	6	0	5	0.83	A	A1
001	1	OfficeSmall	6	6	0	6	1.0	A	F1
001	1	LowLarge	6	6	0	0	0.0	A	C1
001	1	LowSmall	6	6	0	0	0.0	A	D1
001	1	OfficeLarge	6	6	0	6	1.0	A	E1
001	1	HighSmall	6	5	1	4	0.8	A	B1
110	1	HighSmall	6	6	0	6	1.0	B	B2
110	1	HighLarge	6	6	0	3	0.5	B	A2
110	1	OfficeLarge	6	5	1	1	0.2	B	E2
110	1	LowLarge	6	6	0	3	0.5	B	C2
110	1	LowSmall	6	6	0	5	0.83	B	D2
110	1	OfficeSmall	6	6	0	0	0.0	B	F2
110	4	LowSmall	6	6	0	2	0.33	B	D3
110	4	OfficeLarge	6	6	0	1	0.17	B	E3
110	4	HighSmall	6	6	0	4	0.67	B	B3
110	4	OfficeSmall	6	6	0	1	0.17	B	F3
110	4	HighLarge	6	6	0	5	0.83	B	A3
110	4	LowLarge	6	6	0	6	1.0	B	C3
110	3	OfficeSmall	6	6	0	2	0.33	B	F4
110	3	HighSmall	6	6	0	6	1.0	B	B4
110	3	LowLarge	6	6	0	5	0.83	B	C4
110	3	OfficeLarge	6	6	0	0	0.0	B	E4
110	3	LowSmall	6	6	0	2	0.33	B	D4
110	3	HighLarge	6	6	0	6	1.0	B	A4
110	2	LowLarge	6	6	0	4	0.67	B	C5
110	2	OfficeSmall	6	6	0	1	0.17	B	F5
110	2	HighSmall	6	6	0	5	0.83	B	B5
110	2	OfficeLarge	6	6	0	0	0.0	B	E5
110	2	HighLarge	6	6	0	4	0.67	B	A5
110	2	LowSmall	6	5	1	4	0.8	B	D5
110	5	HighLarge	6	6	0	6	1.0	B	A1
110	5	OfficeSmall	6	5	1	3	0.6	B	F1
110	5	LowLarge	6	6	0	4	0.67	B	C1
110	5	LowSmall	6	6	0	3	0.5	B	D1
110	5	OfficeLarge	6	6	0	6	1.0	B	E1
110	5	HighSmall	6	6	0	6	1.0	B	B1
129	4	LowSmall	6	6	0	4	0.67	B	D3
129	4	OfficeLarge	6	6	0	5	0.83	B	E3
129	4	HighSmall	6	6	0	4	0.67	B	B3
129	4	OfficeSmall	6	6	0	2	0.33	B	F3
129	4	HighLarge	6	6	0	6	1.0	B	A3
129	4	LowLarge	6	6	0	4	0.67	B	C3
129	3	OfficeSmall	6	6	0	4	0.67	B	F4
129	3	HighSmall	6	6	0	6	1.0	B	B4
129	3	LowLarge	6	6	0	3	0.5	B	C4
129	3	OfficeLarge	6	6	0	2	0.33	B	E4
129	3	LowSmall	6	6	0	5	0.83	B	D4
129	3	HighLarge	6	6	0	4	0.67	B	A4
129	2	LowLarge	6	6	0	4	0.67	B	C5
129	2	OfficeSmall	6	6	0	3	0.5	B	F5
129	2	HighSmall	6	6	0	5	0.83	B	B5
129	2	OfficeLarge	6	6	0	1	0.17	B	E5
129	2	HighLarge	6	6	0	5	0.83	B	A5
129	2	LowSmall	6	6	0	4	0.67	B	D5
129	5	HighLarge	6	6	0	5	0.83	B	A1
129	5	OfficeSmall	6	6	0	5	0.83	B	F1
129	5	LowLarge	6	6	0	4	0.67	B	C1
129	5	LowSmall	6	6	0	4	0.67	B	D1
129	5	OfficeLarge	6	5	1	3	0.6	B	E1
129	5	HighSmall	6	6	0	5	0.83	B	B1
129	1	HighSmall	6	6	0	5	0.83	B	B2
129	1	HighLarge	6	6	0	4	0.67	B	A2
129	1	OfficeLarge	6	6	0	4	0.67	B	E2
129	1	LowLarge	6	6	0	5	0.83	B	C2
129	1	LowSmall	6	6	0	4	0.67	B	D2
129	1	OfficeSmall	6	6	0	2	0.33	B	F2
031	1	HighLarge	6	6	0	3	0.5	A	A1
031	1	OfficeSmall	6	6	0	0	0.0	A	F1
031	1	LowLarge	6	6	0	4	0.67	A	C1
031	1	LowSmall	6	6	0	4	0.67	A	D1
031	1	OfficeLarge	6	6	0	0	0.0	A	E1
031	1	HighSmall	6	6	0	4	0.67	A	B1
031	5	HighSmall	6	6	0	4	0.67	A	B2
031	5	HighLarge	6	6	0	5	0.83	A	A2
031	5	OfficeLarge	6	6	0	2	0.33	A	E2
031	5	LowLarge	6	6	0	3	0.5	A	C2
031	5	LowSmall	6	6	0	6	1.0	A	D2
031	5	OfficeSmall	6	6	0	1	0.17	A	F2
031	2	LowSmall	6	6	0	3	0.5	A	D3
031	2	OfficeLarge	6	6	0	0	0.0	A	E3
031	2	HighSmall	6	5	1	4	0.8	A	B3
031	2	OfficeSmall	6	6	0	0	0.0	A	F3
031	2	HighLarge	6	6	0	6	1.0	A	A3
031	2	LowLarge	6	6	0	6	1.0	A	C3
031	3	OfficeSmall	6	6	0	0	0.0	A	F4
031	3	HighSmall	6	6	0	6	1.0	A	B4
031	3	LowLarge	6	6	0	5	0.83	A	C4
031	3	OfficeLarge	6	6	0	0	0.0	A	E4
031	3	LowSmall	6	6	0	2	0.33	A	D4
031	3	HighLarge	6	6	0	6	1.0	A	A4
031	4	LowLarge	6	6	0	6	1.0	A	C5
031	4	OfficeSmall	6	6	0	0	0.0	A	F5
031	4	HighSmall	6	6	0	6	1.0	A	B5
031	4	OfficeLarge	6	6	0	0	0.0	A	E5
031	4	HighLarge	6	6	0	6	1.0	A	A5
031	4	LowSmall	6	6	0	6	1.0	A	D5
080	3	OfficeSmall	6	6	0	4	0.67	B	F4
080	3	HighSmall	6	6	0	6	1.0	B	B4
080	3	LowLarge	6	6	0	5	0.83	B	C4
080	3	OfficeLarge	6	6	0	3	0.5	B	E4
080	3	LowSmall	6	6	0	3	0.5	B	D4
080	3	HighLarge	6	6	0	5	0.83	B	A4
080	4	LowSmall	6	6	0	3	0.5	B	D3
080	4	OfficeLarge	6	6	0	5	0.83	B	E3
080	4	HighSmall	6	6	0	2	0.33	B	B3
080	4	OfficeSmall	6	6	0	5	0.83	B	F3
080	4	HighLarge	6	6	0	6	1.0	B	A3
080	4	LowLarge	6	6	0	3	0.5	B	C3
080	5	HighLarge	6	6	0	3	0.5	B	A1
080	5	OfficeSmall	6	6	0	6	1.0	B	F1
080	5	LowLarge	6	6	0	2	0.33	B	C1
080	5	LowSmall	6	6	0	2	0.33	B	D1
080	5	OfficeLarge	6	6	0	5	0.83	B	E1
080	5	HighSmall	6	6	0	6	1.0	B	B1
080	2	LowLarge	6	6	0	4	0.67	B	C5
080	2	OfficeSmall	6	6	0	5	0.83	B	F5
080	2	HighSmall	6	6	0	6	1.0	B	B5
080	2	OfficeLarge	6	6	0	3	0.5	B	E5
080	2	HighLarge	6	6	0	6	1.0	B	A5
080	2	LowSmall	6	6	0	4	0.67	B	D5
080	1	HighSmall	6	6	0	4	0.67	B	B2
080	1	HighLarge	6	5	1	2	0.4	B	A2
080	1	OfficeLarge	6	5	1	1	0.2	B	E2
080	1	LowLarge	6	6	0	3	0.5	B	C2
080	1	LowSmall	6	6	0	4	0.67	B	D2
080	1	OfficeSmall	6	6	0	0	0.0	B	F2
017	2	LowLarge	6	6	0	6	1.0	B	C5
017	2	OfficeSmall	6	6	0	6	1.0	B	F5
017	2	HighSmall	6	6	0	6	1.0	B	B5
017	2	OfficeLarge	6	6	0	6	1.0	B	E5
017	2	HighLarge	6	6	0	6	1.0	B	A5
017	2	LowSmall	6	6	0	6	1.0	B	D5
017	5	HighLarge	6	6	0	6	1.0	B	A1
017	5	OfficeSmall	6	6	0	6	1.0	B	F1
017	5	LowLarge	6	6	0	6	1.0	B	C1
017	5	LowSmall	6	6	0	5	0.83	B	D1
017	5	OfficeLarge	6	6	0	6	1.0	B	E1
017	5	HighSmall	6	6	0	6	1.0	B	B1
017	4	LowSmall	6	6	0	6	1.0	B	D3
017	4	OfficeLarge	6	6	0	6	1.0	B	E3
017	4	HighSmall	6	6	0	6	1.0	B	B3
017	4	OfficeSmall	6	6	0	6	1.0	B	F3
017	4	HighLarge	6	6	0	6	1.0	B	A3
017	4	LowLarge	6	6	0	6	1.0	B	C3
017	3	OfficeSmall	6	6	0	6	1.0	B	F4
017	3	HighSmall	6	6	0	6	1.0	B	B4
017	3	LowLarge	6	6	0	5	0.83	B	C4
017	3	OfficeLarge	6	6	0	6	1.0	B	E4
017	3	LowSmall	6	6	0	6	1.0	B	D4
017	3	HighLarge	6	6	0	6	1.0	B	A4
017	1	HighSmall	6	6	0	6	1.0	B	B2
017	1	HighLarge	6	6	0	5	0.83	B	A2
017	1	OfficeLarge	6	6	0	6	1.0	B	E2
017	1	LowLarge	6	6	0	6	1.0	B	C2
017	1	LowSmall	6	6	0	6	1.0	B	D2
017	1	OfficeSmall	6	6	0	6	1.0	B	F2
019	1	HighLarge	6	6	0	4	0.67	A	A1
019	1	OfficeSmall	6	6	0	4	0.67	A	F1
019	1	LowLarge	6	5	1	4	0.8	A	C1
019	1	LowSmall	6	6	0	3	0.5	A	D1
019	1	OfficeLarge	6	6	0	6	1.0	A	E1
019	1	HighSmall	6	5	1	5	1.0	A	B1
019	2	LowSmall	6	6	0	5	0.83	A	D3
019	2	OfficeLarge	6	6	0	6	1.0	A	E3
019	2	HighSmall	6	6	0	5	0.83	A	B3
019	2	OfficeSmall	6	6	0	6	1.0	A	F3
019	2	HighLarge	6	6	0	6	1.0	A	A3
019	2	LowLarge	6	6	0	4	0.67	A	C3
019	5	HighSmall	6	6	0	5	0.83	A	B2
019	5	HighLarge	6	6	0	5	0.83	A	A2
019	5	OfficeLarge	6	6	0	6	1.0	A	E2
019	5	LowLarge	6	6	0	6	1.0	A	C2
019	5	LowSmall	6	6	0	6	1.0	A	D2
019	5	OfficeSmall	6	5	1	5	1.0	A	F2
019	4	LowLarge	6	5	1	5	1.0	A	C5
019	4	OfficeSmall	6	6	0	6	1.0	A	F5
019	4	HighSmall	6	6	0	6	1.0	A	B5
019	4	OfficeLarge	6	6	0	6	1.0	A	E5
019	4	HighLarge	6	6	0	6	1.0	A	A5
019	4	LowSmall	6	6	0	6	1.0	A	D5
019	3	OfficeSmall	6	6	0	5	0.83	A	F4
019	3	HighSmall	6	6	0	6	1.0	A	B4
019	3	LowLarge	6	6	0	4	0.67	A	C4
019	3	OfficeLarge	6	6	0	6	1.0	A	E4
019	3	LowSmall	6	6	0	6	1.0	A	D4
019	3	HighLarge	6	6	0	6	1.0	A	A4
047	1	HighSmall	6	6	0	2	0.33	B	B2
047	1	HighLarge	6	5	1	4	0.8	B	A2
047	1	OfficeLarge	6	6	0	1	0.17	B	E2
047	1	LowLarge	6	6	0	2	0.33	B	C2
047	1	LowSmall	6	6	0	2	0.33	B	D2
047	1	OfficeSmall	6	6	0	0	0.0	B	F2
047	3	OfficeSmall	6	6	0	3	0.5	B	F4
047	3	HighSmall	6	6	0	5	0.83	B	B4
047	3	LowLarge	6	6	0	0	0.0	B	C4
047	3	OfficeLarge	6	6	0	0	0.0	B	E4
047	3	LowSmall	6	6	0	3	0.5	B	D4
047	3	HighLarge	6	6	0	6	1.0	B	A4
047	4	LowSmall	6	6	0	1	0.17	B	D3
047	4	OfficeLarge	6	6	0	2	0.33	B	E3
047	4	HighSmall	6	6	0	4	0.67	B	B3
047	4	OfficeSmall	6	6	0	0	0.0	B	F3
047	4	HighLarge	6	6	0	5	0.83	B	A3
047	4	LowLarge	6	6	0	1	0.17	B	C3
047	5	HighLarge	6	6	0	3	0.5	B	A1
047	5	OfficeSmall	6	6	0	2	0.33	B	F1
047	5	LowLarge	6	6	0	0	0.0	B	C1
047	5	LowSmall	6	6	0	0	0.0	B	D1
047	5	OfficeLarge	6	6	0	3	0.5	B	E1
047	5	HighSmall	6	6	0	6	1.0	B	B1
047	2	LowLarge	6	6	0	1	0.17	B	C5
047	2	OfficeSmall	6	6	0	0	0.0	B	F5
047	2	HighSmall	6	6	0	6	1.0	B	B5
047	2	OfficeLarge	6	3	3	0	0.0	B	E5
047	2	HighLarge	6	6	0	6	1.0	B	A5
047	2	LowSmall	6	6	0	1	0.17	B	D5
084	1	HighLarge	6	6	0	5	0.83	A	A1
084	1	OfficeSmall	6	6	0	0	0.0	A	F1
084	1	LowLarge	6	6	0	1	0.17	A	C1
084	1	LowSmall	6	6	0	3	0.5	A	D1
084	1	OfficeLarge	6	6	0	0	0.0	A	E1
084	1	HighSmall	6	6	0	5	0.83	A	B1
084	2	LowSmall	6	6	0	2	0.33	A	D3
084	2	OfficeLarge	6	6	0	0	0.0	A	E3
084	2	HighSmall	6	6	0	4	0.67	A	B3
084	2	OfficeSmall	6	6	0	0	0.0	A	F3
084	2	HighLarge	6	6	0	6	1.0	A	A3
084	2	LowLarge	6	6	0	5	0.83	A	C3
084	5	HighSmall	6	6	0	6	1.0	A	B2
084	5	HighLarge	6	6	0	5	0.83	A	A2
084	5	OfficeLarge	6	6	0	0	0.0	A	E2
084	5	LowLarge	6	6	0	3	0.5	A	C2
084	5	LowSmall	6	5	1	3	0.6	A	D2
084	5	OfficeSmall	6	6	0	0	0.0	A	F2
084	4	LowLarge	6	5	1	3	0.6	A	C5
084	4	OfficeSmall	6	6	0	0	0.0	A	F5
084	4	HighSmall	6	6	0	6	1.0	A	B5
084	4	OfficeLarge	6	6	0	0	0.0	A	E5
084	4	HighLarge	6	6	0	6	1.0	A	A5
084	4	LowSmall	6	6	0	4	0.67	A	D5
084	3	OfficeSmall	6	6	0	0	0.0	A	F4
084	3	HighSmall	6	6	0	5	0.83	A	B4
084	3	LowLarge	6	6	0	5	0.83	A	C4
084	3	OfficeLarge	6	6	0	0	0.0	A	E4
084	3	LowSmall	6	6	0	2	0.33	A	D4
084	3	HighLarge	6	6	0	6	1.0	A	A4
022	1	HighSmall	6	5	1	3	0.6	B	B2
022	1	HighLarge	6	6	0	3	0.5	B	A2
022	1	OfficeLarge	6	5	1	3	0.6	B	E2
022	1	LowLarge	6	6	0	5	0.83	B	C2
022	1	LowSmall	6	6	0	6	1.0	B	D2
022	1	OfficeSmall	6	6	0	5	0.83	B	F2
022	5	HighLarge	6	6	0	4	0.67	B	A1
022	5	OfficeSmall	6	6	0	5	0.83	B	F1
022	5	LowLarge	6	6	0	4	0.67	B	C1
022	5	LowSmall	6	6	0	4	0.67	B	D1
022	5	OfficeLarge	6	6	0	4	0.67	B	E1
022	5	HighSmall	6	6	0	6	1.0	B	B1
022	2	LowLarge	6	6	0	3	0.5	B	C5
022	2	OfficeSmall	6	5	1	5	1.0	B	F5
022	2	HighSmall	6	6	0	5	0.83	B	B5
022	2	OfficeLarge	6	6	0	6	1.0	B	E5
022	2	HighLarge	6	6	0	3	0.5	B	A5
022	2	LowSmall	6	5	1	4	0.8	B	D5
022	3	OfficeSmall	6	5	1	4	0.8	B	F4
022	3	HighSmall	6	6	0	6	1.0	B	B4
022	3	LowLarge	6	6	0	2	0.33	B	C4
022	3	OfficeLarge	6	5	1	4	0.8	B	E4
022	3	LowSmall	6	6	0	5	0.83	B	D4
022	3	HighLarge	6	5	1	2	0.4	B	A4
022	4	LowSmall	6	6	0	5	0.83	B	D3
022	4	OfficeLarge	6	6	0	5	0.83	B	E3
022	4	HighSmall	6	6	0	2	0.33	B	B3
022	4	OfficeSmall	6	6	0	5	0.83	B	F3
022	4	HighLarge	6	6	0	3	0.5	B	A3
022	4	LowLarge	6	6	0	4	0.67	B	C3
109	1	HighSmall	6	6	0	5	0.83	B	B2
109	1	HighLarge	6	6	0	6	1.0	B	A2
109	1	OfficeLarge	6	5	1	5	1.0	B	E2
109	1	LowLarge	6	6	0	4	0.67	B	C2
109	1	LowSmall	6	6	0	6	1.0	B	D2
109	1	OfficeSmall	6	6	0	5	0.83	B	F2
109	5	HighLarge	6	6	0	6	1.0	B	A1
109	5	OfficeSmall	6	6	0	6	1.0	B	F1
109	5	LowLarge	6	6	0	6	1.0	B	C1
109	5	LowSmall	6	6	0	6	1.0	B	D1
109	5	OfficeLarge	6	6	0	6	1.0	B	E1
109	5	HighSmall	6	5	1	5	1.0	B	B1
109	2	LowLarge	6	6	0	6	1.0	B	C5
109	2	OfficeSmall	6	6	0	6	1.0	B	F5
109	2	HighSmall	6	6	0	6	1.0	B	B5
109	2	OfficeLarge	6	6	0	6	1.0	B	E5
109	2	HighLarge	6	6	0	6	1.0	B	A5
109	2	LowSmall	6	6	0	6	1.0	B	D5
109	3	OfficeSmall	6	6	0	6	1.0	B	F4
109	3	HighSmall	6	6	0	6	1.0	B	B4
109	3	LowLarge	6	6	0	6	1.0	B	C4
109	3	OfficeLarge	6	6	0	6	1.0	B	E4
109	3	LowSmall	6	6	0	6	1.0	B	D4
109	3	HighLarge	6	6	0	6	1.0	B	A4
109	4	LowSmall	6	6	0	6	1.0	B	D3
109	4	OfficeLarge	6	6	0	6	1.0	B	E3
109	4	HighSmall	6	6	0	6	1.0	B	B3
109	4	OfficeSmall	6	6	0	6	1.0	B	F3
109	4	HighLarge	6	6	0	6	1.0	B	A3
109	4	LowLarge	6	5	1	5	1.0	B	C3
111	4	LowSmall	6	6	0	1	0.17	B	D3
111	4	OfficeLarge	6	6	0	4	0.67	B	E3
111	4	HighSmall	6	6	0	2	0.33	B	B3
111	4	OfficeSmall	6	6	0	2	0.33	B	F3
111	4	HighLarge	6	6	0	3	0.5	B	A3
111	4	LowLarge	6	6	0	1	0.17	B	C3
111	3	OfficeSmall	6	6	0	3	0.5	B	F4
111	3	HighSmall	6	6	0	4	0.67	B	B4
111	3	LowLarge	6	5	1	3	0.6	B	C4
111	3	OfficeLarge	6	6	0	3	0.5	B	E4
111	3	LowSmall	6	6	0	2	0.33	B	D4
111	3	HighLarge	6	6	0	2	0.33	B	A4
111	2	LowLarge	6	6	0	1	0.17	B	C5
111	2	OfficeSmall	6	6	0	3	0.5	B	F5
