id	run	cond	n_trials	n_responses	n_omissions	n_want	p_want_of_resp	task_ver	block_proc
115	1	OfficeSmall	6	5	1	0	0.0	A	F1
115	1	LowLarge	6	5	1	1	0.2	A	C1
115	1	LowSmall	6	6	0	4	0.67	A	D1
115	1	OfficeLarge	6	6	0	0	0.0	A	E1
115	1	HighSmall	6	6	0	5	0.83	A	B1
115	5	HighSmall	6	6	0	6	1.0	A	B2
115	5	HighLarge	6	6	0	6	1.0	A	A2
115	5	OfficeLarge	6	6	0	1	0.17	A	E2
115	5	LowLarge	6	6	0	4	0.67	A	C2
115	5	LowSmall	6	6	0	6	1.0	A	D2
115	5	OfficeSmall	6	6	0	0	0.0	A	F2
115	2	LowSmall	6	6	0	0	0.0	A	D3
115	2	OfficeLarge	6	6	0	0	0.0	A	E3
115	2	HighSmall	6	6	0	5	0.83	A	B3
115	2	OfficeSmall	6	6	0	0	0.0	A	F3
115	2	HighLarge	6	6	0	6	1.0	A	A3
115	2	LowLarge	6	6	0	6	1.0	A	C3
115	3	OfficeSmall	6	6	0	0	0.0	A	F4
115	3	HighSmall	6	6	0	6	1.0	A	B4
115	3	LowLarge	6	6	0	4	0.67	A	C4
115	3	OfficeLarge	6	6	0	0	0.0	A	E4
115	3	LowSmall	6	6	0	4	0.67	A	D4
115	3	HighLarge	6	6	0	6	1.0	A	A4
115	4	LowLarge	6	6	0	6	1.0	A	C5
115	4	OfficeSmall	6	6	0	1	0.17	A	F5
115	4	HighSmall	6	6	0	6	1.0	A	B5
115	4	OfficeLarge	6	6	0	0	0.0	A	E5
115	4	HighLarge	6	6	0	6	1.0	A	A5
115	4	LowSmall	6	6	0	6	1.0	A	D5
026	4	LowLarge	6	5	1	5	1.0	A	C5
026	4	OfficeSmall	6	6	0	0	0.0	A	F5
026	4	HighSmall	6	6	0	6	1.0	A	B5
026	4	OfficeLarge	6	6	0	0	0.0	A	E5
026	4	HighLarge	6	6	0	6	1.0	A	A5
026	4	LowSmall	6	6	0	6	1.0	A	D5
026	3	OfficeSmall	6	6	0	0	0.0	A	F4
026	3	HighSmall	6	6	0	6	1.0	A	B4
026	3	LowLarge	6	6	0	5	0.83	A	C4
026	3	OfficeLarge	6	6	0	0	0.0	A	E4
026	3	LowSmall	6	5	1	4	0.8	A	D4
026	3	HighLarge	6	6	0	6	1.0	A	A4
026	2	LowSmall	6	5	1	2	0.4	A	D3
026	2	OfficeLarge	6	6	0	0	0.0	A	E3
026	2	HighSmall	6	6	0	5	0.83	A	B3
026	2	OfficeSmall	6	6	0	0	0.0	A	F3
026	2	HighLarge	6	6	0	6	1.0	A	A3
026	2	LowLarge	6	6	0	6	1.0	A	C3
026	5	HighSmall	6	6	0	4	0.67	0	B2
026	5	HighLarge	6	6	0	4	0.67	0	A2
026	5	OfficeLarge	6	6	0	0	0.0	0	E2
026	5	LowLarge	6	6	0	4	0.67	0	C2
026	5	LowSmall	6	5	1	5	1.0	0	D2
026	5	OfficeSmall	6	6	0	0	0.0	0	F2
026	1	HighLarge	6	6	0	4	0.67	A	A1
026	1	OfficeSmall	6	6	0	0	0.0	A	F1
026	1	LowLarge	6	6	0	2	0.33	A	C1
026	1	LowSmall	6	6	0	4	0.67	A	D1
026	1	OfficeLarge	6	6	0	0	0.0	A	E1
026	1	HighSmall	6	6	0	6	1.0	A	B1
101	3	OfficeSmall	6	6	0	1	0.17	A	F4
101	3	HighSmall	6	6	0	4	0.67	A	B4
101	3	LowLarge	6	5	1	0	0.0	A	C4
101	3	OfficeLarge	6	5	1	1	0.2	A	E4
101	3	LowSmall	6	6	0	0	0.0	A	D4
101	3	HighLarge	6	6	0	5	0.83	A	A4
101	4	LowLarge	6	6	0	3	0.5	A	C5
101	4	OfficeSmall	6	5	1	0	0.0	A	F5
101	4	HighSmall	6	6	0	4	0.67	A	B5
101	4	OfficeLarge	6	5	1	0	0.0	A	E5
101	4	HighLarge	6	6	0	3	0.5	A	A5
101	4	LowSmall	6	6	0	1	0.17	A	D5
101	5	HighSmall	6	6	0	4	0.67	A	B2
101	5	HighLarge	6	6	0	2	0.33	A	A2
101	5	OfficeLarge	6	6	0	2	0.33	A	E2
101	5	LowLarge	6	6	0	1	0.17	A	C2
101	5	LowSmall	6	6	0	2	0.33	A	D2
101	5	OfficeSmall	6	6	0	0	0.0	A	F2
101	2	LowSmall	6	6	0	0	0.0	A	D3
101	2	OfficeLarge	6	6	0	0	0.0	A	E3
101	2	HighSmall	6	6	0	2	0.33	A	B3
101	2	OfficeSmall	6	6	0	0	0.0	A	F3
101	2	HighLarge	6	6	0	4	0.67	A	A3
101	2	LowLarge	6	6	0	1	0.17	A	C3
101	1	HighLarge	6	6	0	5	0.83	A	A1
101	1	OfficeSmall	6	6	0	0	0.0	A	F1
101	1	LowLarge	6	6	0	0	0.0	A	C1
101	1	LowSmall	6	6	0	0	0.0	A	D1
101	1	OfficeLarge	6	6	0	1	0.17	A	E1
101	1	HighSmall	6	6	0	1	0.17	A	B1
089	5	HighSmall	6	6	0	5	0.83	A	B2
089	5	HighLarge	6	6	0	1	0.17	A	A2
089	5	OfficeLarge	6	6	0	0	0.0	A	E2
089	5	LowLarge	6	5	1	0	0.0	A	C2
089	5	LowSmall	6	6	0	0	0.0	A	D2
089	5	OfficeSmall	6	6	0	0	0.0	A	F2
089	2	LowSmall	6	6	0	0	0.0	A	D3
089	2	OfficeLarge	6	6	0	0	0.0	A	E3
089	2	HighSmall	6	5	1	2	0.4	A	B3
089	2	OfficeSmall	6	6	0	0	0.0	A	F3
089	2	HighLarge	6	6	0	6	1.0	A	A3
089	2	LowLarge	6	6	0	0	0.0	A	C3
089	3	OfficeSmall	6	6	0	0	0.0	A	F4
089	3	HighSmall	6	6	0	6	1.0	A	B4
089	3	LowLarge	6	6	0	1	0.17	A	C4
089	3	OfficeLarge	6	6	0	0	0.0	A	E4
089	3	LowSmall	6	6	0	0	0.0	A	D4
089	3	HighLarge	6	6	0	6	1.0	A	A4
089	4	LowLarge	6	6	0	0	0.0	A	C5
089	4	OfficeSmall	6	6	0	0	0.0	A	F5
089	4	HighSmall	6	6	0	6	1.0	A	B5
089	4	OfficeLarge	6	6	0	0	0.0	A	E5
089	4	HighLarge	6	6	0	6	1.0	A	A5
089	4	LowSmall	6	6	0	1	0.17	A	D5
089	1	HighLarge	6	6	0	3	0.5	A	A1
089	1	OfficeSmall	6	6	0	0	0.0	A	F1
089	1	LowLarge	6	6	0	0	0.0	A	C1
089	1	LowSmall	6	6	0	1	0.17	A	D1
089	1	OfficeLarge	6	6	0	0	0.0	A	E1
089	1	HighSmall	6	6	0	6	1.0	A	B1
117	2	LowLarge	6	6	0	6	1.0	B	C5
117	2	OfficeSmall	6	4	2	3	0.75	B	F5
117	2	HighSmall	6	6	0	6	1.0	B	B5
117	2	OfficeLarge	6	5	1	5	1.0	B	E5
117	2	HighLarge	6	6	0	6	1.0	B	A5
117	2	LowSmall	6	6	0	6	1.0	B	D5
117	5	HighLarge	6	6	0	6	1.0	B	A1
117	5	OfficeSmall	6	6	0	2	0.33	B	F1
117	5	LowLarge	6	4	2	4	1.0	B	C1
117	5	LowSmall	6	6	0	6	1.0	B	D1
117	5	OfficeLarge	6	6	0	5	0.83	B	E1
117	5	HighSmall	6	6	0	6	1.0	B	B1
117	4	LowSmall	6	6	0	6	1.0	B	D3
117	4	OfficeLarge	6	6	0	2	0.33	B	E3
117	4	HighSmall	6	6	0	6	1.0	B	B3
117	4	OfficeSmall	6	6	0	3	0.5	B	F3
117	4	HighLarge	6	5	1	5	1.0	B	A3
117	4	LowLarge	6	6	0	6	1.0	B	C3
117	3	OfficeSmall	6	6	0	5	0.83	B	F4
117	3	HighSmall	6	6	0	6	1.0	B	B4
117	3	LowLarge	6	5	1	5	1.0	B	C4
117	3	OfficeLarge	6	5	1	5	1.0	B	E4
117	3	LowSmall	6	4	2	4	1.0	B	D4
117	3	HighLarge	6	6	0	6	1.0	B	A4
117	1	HighSmall	6	6	0	5	0.83	B	B2
117	1	HighLarge	6	6	0	4	0.67	B	A2
117	1	OfficeLarge	6	6	0	3	0.5	B	E2
117	1	LowLarge	6	6	0	5	0.83	B	C2
117	1	LowSmall	6	6	0	6	1.0	B	D2
117	1	OfficeSmall	6	6	0	5	0.83	B	F2
037	1	HighSmall	6	6	0	6	1.0	B	B2
037	1	HighLarge	6	5	1	3	0.6	B	A2
037	1	OfficeLarge	6	5	1	4	0.8	B	E2
037	1	LowLarge	6	5	1	3	0.6	B	C2
037	1	LowSmall	6	6	0	3	0.5	B	D2
037	1	OfficeSmall	6	5	1	5	1.0	B	F2
037	3	OfficeSmall	6	6	0	4	0.67	B	F4
037	3	HighSmall	6	6	0	5	0.83	B	B4
037	3	LowLarge	6	6	0	3	0.5	B	C4
037	3	OfficeLarge	6	5	1	4	0.8	B	E4
037	3	LowSmall	6	6	0	3	0.5	B	D4
037	3	HighLarge	6	6	0	6	1.0	B	A4
037	4	LowSmall	6	6	0	2	0.33	B	D3
037	4	OfficeLarge	6	5	1	5	1.0	B	E3
037	4	HighSmall	6	6	0	4	0.67	B	B3
037	4	OfficeSmall	6	4	2	3	0.75	B	F3
037	4	HighLarge	6	6	0	5	0.83	B	A3
037	4	LowLarge	6	6	0	2	0.33	B	C3
037	5	HighLarge	6	6	0	6	1.0	B	A1
037	5	OfficeSmall	6	6	0	6	1.0	B	F1
037	5	LowLarge	6	5	1	1	0.2	B	C1
037	5	LowSmall	6	6	0	4	0.67	B	D1
037	5	OfficeLarge	6	6	0	3	0.5	B	E1
037	5	HighSmall	6	6	0	6	1.0	B	B1
037	2	LowLarge	6	6	0	2	0.33	B	C5
037	2	OfficeSmall	6	5	1	4	0.8	B	F5
037	2	HighSmall	6	6	0	6	1.0	B	B5
037	2	OfficeLarge	6	6	0	2	0.33	B	E5
037	2	HighLarge	6	6	0	5	0.83	B	A5
037	2	LowSmall	6	6	0	1	0.17	B	D5
028	1	HighSmall	6	6	0	2	0.33	B	B2
028	1	HighLarge	6	5	1	3	0.6	B	A2
028	1	OfficeLarge	6	6	0	5	0.83	B	E2
028	1	LowLarge	6	5	1	5	1.0	B	C2
028	1	LowSmall	6	6	0	5	0.83	B	D2
028	1	OfficeSmall	6	4	2	4	1.0	B	F2
028	4	LowSmall	6	6	0	6	1.0	B	D3
028	4	OfficeLarge	6	0	6	0		B	E3
028	4	HighSmall	6	0	6	0		B	B3
028	4	OfficeSmall	6	6	0	5	0.83	B	F3
028	4	HighLarge	6	4	2	3	0.75	B	A3
028	4	LowLarge	6	3	3	3	1.0	B	C3
028	3	OfficeSmall	6	6	0	6	1.0	B	F4
028	3	HighSmall	6	3	3	3	1.0	B	B4
028	3	LowLarge	6	5	1	5	1.0	B	C4
028	3	OfficeLarge	6	0	6	0		B	E4
028	3	LowSmall	6	0	6	0		B	D4
028	3	HighLarge	6	0	6	0		B	A4
028	2	LowLarge	6	6	0	4	0.67	B	C5
028	2	OfficeSmall	6	6	0	2	0.33	B	F5
028	2	HighSmall	6	6	0	5	0.83	B	B5
028	2	OfficeLarge	6	5	1	5	1.0	B	E5
028	2	HighLarge	6	1	5	1	1.0	B	A5
028	2	LowSmall	6	1	5	1	1.0	B	D5
028	5	HighLarge	6	6	0	5	0.83	B	A1
028	5	OfficeSmall	6	6	0	6	1.0	B	F1
028	5	LowLarge	6	5	1	5	1.0	B	C1
028	5	LowSmall	6	5	1	4	0.8	B	D1
028	5	OfficeLarge	6	5	1	4	0.8	B	E1
028	5	HighSmall	6	6	0	6	1.0	B	B1
119	1	HighSmall	6	6	0	6	1.0	B	B2
119	1	HighLarge	6	6	0	5	0.83	B	A2
119	1	OfficeLarge	6	6	0	6	1.0	B	E2
119	1	LowLarge	6	6	0	4	0.67	B	C2
119	1	LowSmall	6	6	0	6	1.0	B	D2
119	1	OfficeSmall	6	6	0	6	1.0	B	F2
119	2	LowLarge	6	6	0	6	1.0	B	C5
119	2	OfficeSmall	6	6	0	6	1.0	B	F5
119	2	HighSmall	6	6	0	6	1.0	B	B5
119	2	OfficeLarge	6	6	0	6	1.0	B	E5
119	2	HighLarge	6	6	0	6	1.0	B	A5
119	2	LowSmall	6	6	0	6	1.0	B	D5
119	5	HighLarge	6	6	0	6	1.0	B	A1
119	5	OfficeSmall	6	6	0	6	1.0	B	F1
119	5	LowLarge	6	6	0	6	1.0	B	C1
119	5	LowSmall	6	5	1	5	1.0	B	D1
119	5	OfficeLarge	6	6	0	6	1.0	B	E1
119	5	HighSmall	6	6	0	6	1.0	B	B1
119	4	LowSmall	6	6	0	6	1.0	B	D3
119	4	OfficeLarge	6	6	0	6	1.0	B	E3
119	4	HighSmall	6	6	0	6	1.0	B	B3
119	4	OfficeSmall	6	6	0	6	1.0	B	F3
119	4	HighLarge	6	2	4	2	1.0	B	A3
119	4	LowLarge	6	6	0	6	1.0	B	C3
119	3	OfficeSmall	6	6	0	6	1.0	B	F4
119	3	HighSmall	6	6	0	6	1.0	B	B4
119	3	LowLarge	6	6	0	6	1.0	B	C4
119	3	OfficeLarge	6	6	0	6	1.0	B	E4
119	3	LowSmall	6	6	0	6	1.0	B	D4
119	3	HighLarge	6	6	0	6	1.0	B	A4
083	4	LowLarge	6	2	4	1	0.5	A	C5
083	4	OfficeSmall	6	3	3	3	1.0	A	F5
083	4	HighSmall	6	5	1	5	1.0	A	B5
083	4	OfficeLarge	6	3	3	2	0.67	A	E5
083	4	HighLarge	6	6	0	5	0.83	A	A5
083	4	LowSmall	6	5	1	4	0.8	A	D5
083	3	OfficeSmall	6	2	4	2	1.0	A	F4
083	3	HighSmall	6	6	0	4	0.67	A	B4
083	3	LowLarge	6	3	3	1	0.33	A	C4
083	3	OfficeLarge	6	2	4	1	0.5	A	E4
083	3	LowSmall	6	6	0	0	0.0	A	D4
083	3	HighLarge	6	6	0	6	1.0	A	A4
083	2	LowSmall	6	5	1	1	0.2	A	D3
083	2	OfficeLarge	6	1	5	1	1.0	A	E3
083	2	HighSmall	6	4	2	3	0.75	A	B3
083	2	OfficeSmall	6	3	3	1	0.33	A	F3
083	2	HighLarge	6	5	1	4	0.8	A	A3
083	2	LowLarge	6	5	1	4	0.8	A	C3
083	5	HighSmall	6	6	0	4	0.67	A	B2
083	5	HighLarge	6	6	0	5	0.83	A	A2
083	5	OfficeLarge	6	4	2	3	0.75	A	E2
083	5	LowLarge	6	3	3	0	0.0	A	C2
083	5	LowSmall	6	6	0	4	0.67	A	D2
083	5	OfficeSmall	6	1	5	1	1.0	A	F2
083	1	HighLarge	6	6	0	3	0.5	A	A1
083	1	OfficeSmall	6	6	0	3	0.5	A	F1
083	1	LowLarge	6	5	1	1	0.2	A	C1
083	1	LowSmall	6	5	1	1	0.2	A	D1
083	1	OfficeLarge	6	2	4	1	0.5	A	E1
083	1	HighSmall	6	6	0	5	0.83	A	B1
116	1	HighLarge	6	6	0	4	0.67	A	A1
116	1	OfficeSmall	6	6	0	0	0.0	A	F1
116	1	LowLarge	6	6	0	4	0.67	A	C1
116	1	LowSmall	6	6	0	4	0.67	A	D1
116	1	OfficeLarge	6	6	0	0	0.0	A	E1
116	1	HighSmall	6	5	1	5	1.0	A	B1
116	2	LowSmall	6	6	0	3	0.5	A	D3
116	2	OfficeLarge	6	6	0	0	0.0	A	E3
116	2	HighSmall	6	6	0	6	1.0	A	B3
116	2	OfficeSmall	6	6	0	0	0.0	A	F3
116	2	HighLarge	6	6	0	6	1.0	A	A3
116	2	LowLarge	6	6	0	6	1.0	A	C3
094	1	HighLarge	6	5	1	3	0.6	A	A1
094	1	OfficeSmall	6	6	0	4	0.67	A	F1
094	1	LowLarge	6	6	0	0	0.0	A	C1
094	1	LowSmall	6	6	0	0	0.0	A	D1
094	1	OfficeLarge	6	5	1	4	0.8	A	E1
094	1	HighSmall	6	6	0	6	1.0	A	B1
094	5	HighSmall	6	6	0	5	0.83	A	B2
094	5	HighLarge	6	6	0	3	0.5	A	A2
094	5	OfficeLarge	6	6	0	3	0.5	A	E2
094	5	LowLarge	6	6	0	3	0.5	A	C2
094	5	LowSmall	6	6	0	4	0.67	A	D2
094	5	OfficeSmall	6	6	0	5	0.83	A	F2
094	2	LowSmall	6	6	0	0	0.0	A	D3
094	2	OfficeLarge	6	6	0	3	0.5	A	E3
094	2	HighSmall	6	6	0	4	0.67	A	B3
094	2	OfficeSmall	6	6	0	6	1.0	A	F3
094	2	HighLarge	6	6	0	6	1.0	A	A3
094	2	LowLarge	6	6	0	1	0.17	A	C3
094	3	OfficeSmall	6	6	0	4	0.67	A	F4
094	3	HighSmall	6	6	0	6	1.0	A	B4
094	3	LowLarge	6	6	0	2	0.33	A	C4
094	3	OfficeLarge	6	6	0	3	0.5	A	E4
094	3	LowSmall	6	6	0	1	0.17	A	D4
094	3	HighLarge	6	6	0	6	1.0	A	A4
094	4	LowLarge	6	6	0	3	0.5	A	C5
094	4	OfficeSmall	6	5	1	1	0.2	A	F5
094	4	HighSmall	6	6	0	6	1.0	A	B5
094	4	OfficeLarge	6	5	1	2	0.4	A	E5
094	4	HighLarge	6	6	0	6	1.0	A	A5
094	4	LowSmall	6	6	0	2	0.33	A	D5
020	2	LowLarge	6	0	6	0		B	C5
020	2	OfficeSmall	6	0	6	0		B	F5
020	2	HighSmall	6	0	6	0		B	B5
020	2	OfficeLarge	6	0	6	0		B	E5
020	2	HighLarge	6	0	6	0		B	A5
020	2	LowSmall	6	0	6	0		B	D5
020	5	HighLarge	6	0	6	0		B	A1
020	5	OfficeSmall	6	0	6	0		B	F1
020	5	LowLarge	6	0	6	0		B	C1
020	5	LowSmall	6	0	6	0		B	D1
020	5	OfficeLarge	6	0	6	0		B	E1
020	5	HighSmall	6	0	6	0		B	B1
020	4	LowSmall	6	0	6	0		B	D3
020	4	OfficeLarge	6	0	6	0		B	E3
020	4	HighSmall	6	0	6	0		B	B3
020	4	OfficeSmall	6	0	6	0		B	F3
020	4	HighLarge	6	0	6	0		B	A3
020	4	LowLarge	6	0	6	0		B	C3
020	3	OfficeSmall	6	0	6	0		B	F4
020	3	HighSmall	6	0	6	0		B	B4
020	3	LowLarge	6	0	6	0		B	C4
020	3	OfficeLarge	6	0	6	0		B	E4
020	3	LowSmall	6	0	6	0		B	D4
020	3	HighLarge	6	0	6	0		B	A4
020	1	HighSmall	6	0	6	0		B	B2
020	1	HighLarge	6	0	6	0		B	A2
020	1	OfficeLarge	6	0	6	0		B	E2
020	1	LowLarge	6	0	6	0		B	C2
020	1	LowSmall	6	0	6	0		B	D2
020	1	OfficeSmall	6	0	6	0		B	F2
130	2	LowSmall	6	5	1	5	1.0	A	D3
130	2	OfficeLarge	6	6	0	6	1.0	A	E3
130	2	HighSmall	6	5	1	5	1.0	A	B3
130	2	OfficeSmall	6	4	2	4	1.0	A	F3
130	2	HighLarge	6	5	1	5	1.0	A	A3
130	2	LowLarge	6	4	2	4	1.0	A	C3
130	3	OfficeSmall	6	4	2	4	1.0	A	F4
130	3	HighSmall	6	4	2	4	1.0	A	B4
130	3	LowLarge	6	6	0	6	1.0	A	C4
130	3	OfficeLarge	6	5	1	5	1.0	A	E4
130	3	LowSmall	6	6	0	6	1.0	A	D4
130	3	HighLarge	6	3	3	3	1.0	A	A4
130	4	LowLarge	6	5	1	5	1.0	A	C5
130	4	OfficeSmall	6	6	0	6	1.0	A	F5
130	4	HighSmall	6	6	0	6	1.0	A	B5
130	4	OfficeLarge	6	6	0	6	1.0	A	E5
130	4	HighLarge	6	6	0	6	1.0	A	A5
130	4	LowSmall	6	5	1	5	1.0	A	D5
130	1	HighLarge	6	6	0	6	1.0	A	A1
130	1	OfficeSmall	6	6	0	6	1.0	A	F1
130	1	LowLarge	6	6	0	6	1.0	A	C1
130	1	LowSmall	6	4	2	4	1.0	A	D1
130	1	OfficeLarge	6	5	1	5	1.0	A	E1
130	1	HighSmall	6	6	0	6	1.0	A	B1
131	1	HighSmall	6	6	0	4	0.67	B	B2
131	1	HighLarge	6	6	0	2	0.33	B	A2
131	1	OfficeLarge	6	6	0	0	0.0	B	E2
131	1	LowLarge	6	6	0	2	0.33	B	C2
131	1	LowSmall	6	6	0	3	0.5	B	D2
131	1	OfficeSmall	6	6	0	0	0.0	B	F2
131	5	HighLarge	6	6	0	4	0.67	B	A1
131	5	OfficeSmall	6	6	0	0	0.0	B	F1
131	5	LowLarge	6	6	0	2	0.33	B	C1
131	5	LowSmall	6	6	0	3	0.5	B	D1
131	5	OfficeLarge	6	6	0	0	0.0	B	E1
131	5	HighSmall	6	6	0	3	0.5	B	B1
131	2	LowLarge	6	6	0	3	0.5	B	C5
131	2	OfficeSmall	6	6	0	0	0.0	B	F5
131	2	HighSmall	6	6	0	4	0.67	B	B5
131	2	OfficeLarge	6	6	0	0	0.0	B	E5
131	2	HighLarge	6	6	0	3	0.5	B	A5
131	2	LowSmall	6	6	0	4	0.67	B	D5
131	3	OfficeSmall	6	6	0	0	0.0	B	F4
131	3	HighSmall	6	6	0	5	0.83	B	B4
131	3	LowLarge	6	6	0	3	0.5	B	C4
131	3	OfficeLarge	6	6	0	0	0.0	B	E4
131	3	LowSmall	6	6	0	1	0.17	B	D4
131	3	HighLarge	6	6	0	4	0.67	B	A4
131	4	LowSmall	6	6	0	2	0.33	B	D3
131	4	OfficeLarge	6	6	0	1	0.17	B	E3
131	4	HighSmall	6	6	0	2	0.33	B	B3
131	4	OfficeSmall	6	6	0	0	0.0	B	F3
131	4	HighLarge	6	6	0	5	0.83	B	A3
131	4	LowLarge	6	6	0	4	0.67	B	C3
038	1	HighLarge	6	6	0	3	0.5	A	A1
038	1	OfficeSmall	6	6	0	4	0.67	A	F1
038	1	LowLarge	6	6	0	3	0.5	A	C1
038	1	LowSmall	6	6	0	3	0.5	A	D1
038	1	OfficeLarge	6	6	0	3	0.5	A	E1
038	1	HighSmall	6	6	0	3	0.5	A	B1
038	3	OfficeSmall	6	6	0	3	0.5	A	F4
038	3	HighSmall	6	6	0	5	0.83	A	B4
038	3	LowLarge	6	6	0	3	0.5	A	C4
038	3	OfficeLarge	6	6	0	2	0.33	A	E4
038	3	LowSmall	6	6	0	2	0.33	A	D4
038	3	HighLarge	6	6	0	6	1.0	A	A4
038	4	LowLarge	6	6	0	3	0.5	A	C5
038	4	OfficeSmall	6	6	0	2	0.33	A	F5
038	4	HighSmall	6	6	0	6	1.0	A	B5
038	4	OfficeLarge	6	6	0	4	0.67	A	E5
038	4	HighLarge	6	6	0	5	0.83	A	A5
038	4	LowSmall	6	6	0	2	0.33	A	D5
038	5	HighSmall	6	6	0	6	1.0	A	B2
038	5	HighLarge	6	6	0	4	0.67	A	A2
038	5	OfficeLarge	6	6	0	2	0.33	A	E2
038	5	LowLarge	6	6	0	2	0.33	A	C2
038	5	LowSmall	6	6	0	3	0.5	A	D2
038	5	OfficeSmall	6	6	0	3	0.5	A	F2
038	2	LowSmall	6	6	0	3	0.5	A	D3
038	2	OfficeLarge	6	6	0	4	0.67	A	E3
038	2	HighSmall	6	6	0	5	0.83	A	B3
038	2	OfficeSmall	6	6	0	3	0.5	A	F3
038	2	HighLarge	6	6	0	4	0.67	A	A3
038	2	LowLarge	6	6	0	1	0.17	A	C3
124	1	HighSmall	6	6	0	4	0.67	B	B2
124	1	HighLarge	6	6	0	2	0.33	B	A2
124	1	OfficeLarge	6	6	0	1	0.17	B	E2
124	1	LowLarge	6	6	0	2	0.33	B	C2
124	1	LowSmall	6	6	0	4	0.67	B	D2
124	1	OfficeSmall	6	5	1	0	0.0	B	F2
124	3	OfficeSmall	6	5	1	5	1.0	B	F4
124	3	HighSmall	6	6	0	6	1.0	B	B4
124	3	LowLarge	6	5	1	5	1.0	B	C4
124	3	OfficeLarge	6	6	0	3	0.5	B	E4
124	3	LowSmall	6	4	2	0	0.0	B	D4
124	3	HighLarge	6	6	0	0	0.0	B	A4
124	4	LowSmall	6	5	1	0	0.0	B	D3
124	4	OfficeLarge	6	6	0	0	0.0	B	E3
124	4	HighSmall	6	5	1	0	0.0	B	B3
124	4	OfficeSmall	6	6	0	6	1.0	B	F3
124	4	HighLarge	6	6	0	6	1.0	B	A3
124	4	LowLarge	6	5	1	5	1.0	B	C3
124	5	HighLarge	6	0	6	0		B	A1
124	5	OfficeSmall	6	0	6	0		B	F1
124	5	LowLarge	6	0	6	0		B	C1
124	5	LowSmall	6	0	6	0		B	D1
124	5	OfficeLarge	6	0	6	0		B	E1
124	5	HighSmall	6	0	6	0		B	B1
124	2	LowLarge	6	6	0	4	0.67	B	C5
124	2	OfficeSmall	6	6	0	5	0.83	B	F5
124	2	HighSmall	6	6	0	6	1.0	B	B5
124	2	OfficeLarge	6	6	0	5	0.83	B	E5
124	2	HighLarge	6	6	0	6	1.0	B	A5
124	2	LowSmall	6	5	1	5	1.0	B	D5
45	4	LowSmall	6	6	0	5	0.83	B	D3
45	4	OfficeLarge	6	6	0	3	0.5	B	E3
45	4	HighSmall	6	6	0	3	0.5	B	B3
45	4	OfficeSmall	6	6	0	5	0.83	B	F3
45	4	HighLarge	6	6	0	0	0.0	B	A3
45	4	LowLarge	6	6	0	3	0.5	B	C3
45	3	OfficeSmall	6	6	0	5	0.83	B	F4
45	3	HighSmall	6	6	0	2	0.33	B	B4
45	3	LowLarge	6	6	0	5	0.83	B	C4
45	3	OfficeLarge	6	6	0	4	0.67	B	E4
45	3	LowSmall	6	6	0	5	0.83	B	D4
45	3	HighLarge	6	6	0	1	0.17	B	A4
45	2	LowLarge	6	6	0	2	0.33	B	C5
45	2	OfficeSmall	6	6	0	4	0.67	B	F5
45	2	HighSmall	6	6	0	5	0.83	B	B5
45	2	OfficeLarge	6	6	0	3	0.5	B	E5
45	2	HighLarge	6	6	0	4	0.67	B	A5
45	2	LowSmall	6	6	0	6	1.0	B	D5
45	5	HighLarge	6	5	1	0	0.0	B	A1
45	5	OfficeSmall	6	6	0	5	0.83	B	F1
45	5	LowLarge	6	6	0	0	0.0	B	C1
45	5	LowSmall	6	6	0	6	1.0	B	D1
45	5	OfficeLarge	6	6	0	1	0.17	B	E1
45	5	HighSmall	6	6	0	6	1.0	B	B1
45	1	HighSmall	6	6	0	3	0.5	B	B2
45	1	HighLarge	6	6	0	3	0.5	B	A2
45	1	OfficeLarge	6	6	0	4	0.67	B	E2
45	1	LowLarge	6	6	0	5	0.83	B	C2
45	1	LowSmall	6	6	0	5	0.83	B	D2
45	1	OfficeSmall	6	6	0	6	1.0	B	F2
